Invoice,Date,Customer,Store
06031104,1996-11-09,02709,Plymouth
04097888,1996-11-13,02329,Felixstowe
08045209,1996-11-04,07896,Cambridge
00063722,1996-11-28,07409,London
09054344,1996-11-12,02276,Edinburgh
00032275,1996-11-21,08045,Southamton
09085644,1996-11-17,02223,Cambridge
01002689,1996-11-18,02964,Sheffield
09009868,1996-11-30,04490,London
08027358,1996-11-03,02210,Aberdeen
06049042,1996-11-07,06012,Carlisle
01051484,1996-11-24,01531,Edinburgh
07076501,1996-11-30,06386,Cardiff
03000879,1996-11-03,08825,Edinburgh
10097605,1996-11-11,01849,London
07082645,1996-11-27,00401,Southamton
00035216,1996-11-30,03772,Dover
01056771,1996-11-17,06996,Brimingham
07019579,1996-11-23,03022,Manchester
06023529,1996-11-29,06369,London
01078892,1996-11-22,02563,Aberdeen
00089350,1996-11-27,00968,Dover
00055483,1996-11-01,07216,Newcastle
09063256,1996-11-12,03492,Felixstowe
06021087,1996-11-23,07471,Newcastle
10076151,1996-11-10,08436,Felixstowe
01064011,1996-11-03,03030,Newcastle
01061609,1996-11-01,06507,Cambridge
09025318,1996-11-29,02403,Newcastle
05051590,1996-11-10,03740,Carlisle
08055875,1996-11-17,03629,Carlisle
08081596,1996-11-17,04172,Brimingham
01009995,1996-11-24,01006,Cardiff
00009996,1996-11-14,02198,London
10001736,1996-11-24,00301,Sheffield
03083762,1996-11-10,08986,Dover
09091356,1996-11-16,03171,Cardiff
10087959,1996-11-27,05266,Brimingham
08027452,1996-11-28,07574,Plymouth
03009419,1996-11-01,06445,Manchester
08099924,1996-11-25,03109,Aberdeen
10099213,1996-11-14,08255,Cambridge
07045176,1996-11-20,02853,Aberdeen
04076181,1996-11-03,02512,Glasgow
10010968,1996-11-11,02917,Sheffield
04016631,1996-11-12,08758,Glasgow
00087659,1996-11-06,02008,Cambridge
09092240,1996-11-19,03878,Newcastle
06029213,1996-11-08,04647,Glasgow
10005177,1996-11-09,02824,Southamton
01025211,1996-11-17,08200,Cardiff
04013576,1996-11-12,06507,Sheffield
02089277,1996-11-16,03701,Aberdeen
05095713,1996-11-12,05801,Newcastle
08058885,1996-11-07,08595,Cardiff
00017829,1996-11-03,09011,Dover
00072200,1996-11-20,05748,Aberdeen
04088408,1996-11-07,01982,Aberdeen
00032041,1996-11-29,07914,Southamton
02082610,1996-11-09,03198,London
07038498,1996-11-21,06277,Sheffield
07064270,1996-11-02,09342,Swansea
00030197,1996-11-14,06916,Edinburgh
08028010,1996-11-08,06057,Dover
07045182,1996-11-20,07709,Carlisle
05011118,1996-11-19,08375,Grimsby
08063754,1996-11-27,09054,Cardiff
09040682,1996-11-13,05216,London
09079912,1996-11-23,05928,Plymouth
01010471,1996-11-18,09785,Aberdeen
02051648,1996-11-03,02836,Newcastle
04008484,1996-11-18,09455,Glasgow
03014704,1996-11-03,01413,Plymouth
03000748,1996-11-06,03006,London
02014430,1996-11-21,01983,London
10055297,1996-11-01,05780,Edinburgh
04014945,1996-11-14,09994,London
10098868,1996-11-18,03722,Cambridge
03018338,1996-11-14,09270,Grimsby
07074752,1996-11-14,00712,Edinburgh
02088013,1996-11-11,00667,Cambridge
08049004,1996-11-29,07938,Plymouth
00000272,1996-11-25,07379,Manchester
06092778,1996-11-18,00430,Manchester
02033456,1996-11-18,01589,Southamton
01081019,1996-11-15,06757,Newcastle
01034654,1996-11-06,01173,Manchester
10066334,1996-11-11,06089,Plymouth
00003299,1996-11-16,07461,Manchester
05032805,1996-11-03,02881,Cambridge
07031718,1996-11-28,07846,Cardiff
07073369,1996-11-15,00264,London
08091677,1996-11-23,03670,Dover
08038395,1996-11-06,01969,Cardiff
01004410,1996-11-01,08514,Dover
09076990,1996-11-14,03051,Liverpool
07034032,1996-11-23,07265,Grimsby
10017795,1996-11-28,01640,Cambridge
07037137,1996-11-12,08729,Plymouth
00031557,1996-11-29,06654,Manchester
00024294,1996-11-25,04447,Grimsby
05056551,1996-11-13,04686,Felixstowe
09047019,1996-11-02,03287,Swansea
06044975,1996-11-25,04309,Southamton
00049459,1996-11-14,01855,Brimingham
04068496,1996-11-30,03819,Cambridge
05075333,1996-11-18,04013,Liverpool
06005677,1996-11-27,08469,Grimsby
08075586,1996-11-23,03316,Aberdeen
01031070,1996-11-23,00304,Sheffield
08050247,1996-11-12,04806,Sheffield
04015620,1996-11-30,02090,Newcastle
08096025,1996-11-30,05890,Felixstowe
02064558,1996-11-13,00544,Manchester
07077650,1996-11-03,08983,Liverpool
07001478,1996-11-17,03160,Felixstowe
10045295,1996-11-18,08401,Manchester
10052625,1996-11-05,03502,Southamton
03042544,1996-11-05,02053,Liverpool
10089449,1996-11-13,09497,Sheffield
02090502,1996-11-18,01553,Aberdeen
08005502,1996-11-17,02574,Southamton
10021564,1996-11-28,02170,Aberdeen
10010052,1996-11-30,05839,Carlisle
04095324,1996-11-20,05359,Glasgow
04040682,1996-11-25,00735,Cambridge
02086329,1996-11-03,03102,Southamton
03062879,1996-11-04,04226,Dover
00084411,1996-11-14,06267,Liverpool
03093846,1996-11-25,03186,London
08030648,1996-11-23,08009,Felixstowe
07030546,1996-11-16,04638,Manchester
09017059,1996-11-28,08523,Edinburgh
03023961,1996-11-19,09174,Liverpool
10054833,1996-11-17,08807,Liverpool
00085982,1996-11-10,02052,Grimsby
03061590,1996-11-10,05450,Felixstowe
04026801,1996-11-05,01872,Southamton
01055861,1996-11-05,06385,Swansea
10052985,1996-11-27,07532,Liverpool
05012720,1996-11-22,07312,London
08009028,1996-11-11,08627,Plymouth
09032792,1996-11-05,06444,Southamton
00010280,1996-11-18,09896,London
03039434,1996-11-29,05071,Carlisle
01052829,1996-11-07,00301,Dover
08073574,1996-11-26,03667,Cambridge
03059958,1996-11-25,06296,Cardiff
08077792,1996-11-18,03122,Newcastle
09023362,1996-11-09,06761,Aberdeen
07025234,1996-11-03,01808,Cambridge
10017000,1996-11-29,03946,Cardiff
09009675,1996-11-23,05430,Felixstowe
04001315,1996-11-22,00022,Felixstowe
03065590,1996-11-26,02235,Plymouth
08091861,1996-11-05,07475,Liverpool
08025118,1996-11-16,09950,Liverpool
09039269,1996-11-15,04038,Southamton
02044827,1996-11-08,08499,Manchester
00031097,1996-11-17,00792,Edinburgh
04001885,1996-11-16,07999,Cardiff
06059453,1996-11-07,03034,Aberdeen
03068340,1996-11-08,08066,Manchester
06072280,1996-11-27,03113,Southamton
10059697,1996-11-29,00994,Brimingham
10004377,1996-11-27,09051,Cambridge
01008745,1996-11-19,03079,London
00063441,1996-11-04,00118,Newcastle
06049215,1996-11-09,06642,Glasgow
05088434,1996-11-05,04799,Liverpool
04021276,1996-11-08,06122,London
03095784,1996-11-19,08435,Liverpool
01050108,1996-11-14,06705,Grimsby
06080420,1996-11-20,08309,Newcastle
09092650,1996-11-04,01691,Sheffield
01007742,1996-11-29,09966,Brimingham
07068611,1996-11-21,00961,Liverpool
10091548,1996-11-03,08603,Aberdeen
09025593,1996-11-25,05313,Aberdeen
09087604,1996-11-12,07709,Manchester
05077036,1996-11-26,00874,Dover
04056525,1996-11-04,08011,Brimingham
04018547,1996-11-05,00220,Plymouth
09019893,1996-11-24,02319,Cardiff
04075387,1996-11-10,09215,Newcastle
03039204,1996-11-04,03508,Liverpool
06008482,1996-11-03,07639,Newcastle
02093233,1996-11-12,07150,Grimsby
05061434,1996-11-20,06080,Edinburgh
04052004,1996-11-30,02966,Swansea
10077370,1996-11-06,07749,Swansea
05026523,1996-11-26,06357,Cardiff
02039356,1996-11-23,08760,Southamton
07064586,1996-11-18,03321,Newcastle
08012396,1996-11-04,07168,Dover
03097966,1996-11-29,05719,Aberdeen
07085824,1996-11-07,02819,Glasgow
02099973,1996-11-06,03429,Sheffield
07051411,1996-11-16,08916,Plymouth
03075102,1996-11-09,05627,Swansea
04059587,1996-11-05,01838,Cambridge
07093235,1996-11-15,05102,Dover
09036767,1996-11-29,09262,Southamton
08038525,1996-11-27,08401,Manchester
01014040,1996-11-08,02763,Carlisle
03039901,1996-11-08,06825,Brimingham
00067743,1996-11-06,09322,Cambridge
10087220,1996-11-29,06646,Felixstowe
07041338,1996-11-09,08406,Aberdeen
03051054,1996-11-18,08911,Manchester
05087257,1996-11-05,04495,Manchester
01037523,1996-11-26,00329,London
00086122,1996-11-26,09856,Cambridge
06093342,1996-11-11,05219,Grimsby
03044120,1996-11-21,02518,Manchester
03019719,1996-11-06,07876,Carlisle
00044164,1996-11-12,07835,Plymouth
09052244,1996-11-24,09087,Aberdeen
05078295,1996-11-17,00736,Grimsby
03091740,1996-11-16,02799,London
01080932,1996-11-27,02967,London
05005413,1996-11-30,08633,Newcastle
10028629,1996-11-15,03269,London
02062458,1996-11-03,01605,Carlisle
05046097,1996-11-03,08709,Aberdeen
10038374,1996-11-03,06973,Aberdeen
01034186,1996-11-01,02839,Aberdeen
07059722,1996-11-18,07795,Brimingham
08016022,1996-11-14,09525,Brimingham
05030453,1996-11-01,09849,Felixstowe
07055025,1996-11-22,03770,London
05063664,1996-11-17,04096,Liverpool
07045473,1996-11-14,09925,Glasgow
05030624,1996-11-18,02010,Newcastle
00082207,1996-11-06,01181,Felixstowe
04054788,1996-11-30,02210,Grimsby
04038716,1996-11-12,08451,Felixstowe
03092832,1996-11-09,08477,Cambridge
07046648,1996-11-10,05763,Glasgow
10000169,1996-11-29,01935,Felixstowe
05072750,1996-11-17,03479,Liverpool
00020507,1996-11-20,03210,London
03092283,1996-11-05,07032,Manchester
10009840,1996-11-07,02334,Sheffield
05034134,1996-11-11,02551,Glasgow
06088954,1996-11-16,01636,Carlisle
04066553,1996-11-21,02970,Newcastle
05036050,1996-11-01,03976,Edinburgh
03011466,1996-11-02,00695,Cardiff
03053834,1996-11-05,00046,Plymouth
04005305,1996-11-15,03746,Swansea
03005170,1996-11-28,02338,Aberdeen
03075444,1996-11-26,01600,Liverpool
10030294,1996-11-20,01621,Dover
02037243,1996-11-12,00587,Sheffield
00055981,1996-11-11,00246,Cardiff
07081068,1996-11-16,05513,Sheffield
10082893,1996-11-01,05631,Swansea
04049177,1996-11-20,02858,Southamton
01071939,1996-11-14,02698,Carlisle
01074489,1996-11-24,01263,Cardiff
00011010,1996-11-29,09963,Felixstowe
05099334,1996-11-10,02698,Manchester
00028986,1996-11-20,02870,Aberdeen
00071583,1996-11-30,02550,Swansea
00033102,1996-11-25,03733,Swansea
01031386,1996-11-06,05824,Edinburgh
00020565,1996-11-04,05954,Cardiff
03051658,1996-11-09,00571,Liverpool
03047067,1996-11-26,03235,Liverpool
10015037,1996-11-18,02862,Brimingham
00020069,1996-11-05,08276,Sheffield
07007530,1996-11-20,05087,Plymouth
08044277,1996-11-21,06112,Cardiff
07039793,1996-11-12,06731,Carlisle
05085780,1996-11-28,08331,Swansea
02073148,1996-11-18,04761,Plymouth
08055699,1996-11-09,03933,Aberdeen
05040729,1996-11-04,03628,Carlisle
04062584,1996-11-01,03379,Swansea
08060928,1996-11-24,05270,London
04094436,1996-11-12,09474,Dover
07047236,1996-11-21,09958,Edinburgh
07041181,1996-11-04,06410,Cambridge
07007638,1996-11-29,01940,Felixstowe
08027691,1996-11-04,00746,Newcastle
06054919,1996-11-28,01987,Edinburgh
04046354,1996-11-20,09032,Southamton
07017604,1996-11-02,00678,Swansea
03050876,1996-11-10,06737,Grimsby
09037474,1996-11-03,08563,Brimingham
07003854,1996-11-25,05533,Liverpool
03059191,1996-11-14,02150,Grimsby
10065058,1996-11-04,01139,Cambridge
02082185,1996-11-13,04829,London
10077876,1996-11-02,04749,Sheffield
03092101,1996-11-18,00433,Aberdeen
08006214,1996-11-25,02221,Swansea
02009525,1996-11-10,06296,Southamton
04051693,1996-11-01,05949,Cardiff
03086750,1996-11-18,08428,Glasgow
09019969,1996-11-15,00450,London
09047083,1996-11-16,01390,Swansea
10074561,1996-11-01,01278,Sheffield
10060873,1996-11-27,02686,Southamton
04020622,1996-11-16,05723,Carlisle
04048139,1996-11-13,07333,Dover
01044649,1996-11-16,09896,Edinburgh
06071552,1996-11-09,05798,Southamton
04012988,1996-11-20,08068,Plymouth
05024438,1996-11-15,00911,Cardiff
00091130,1996-11-01,05716,Swansea
00086385,1996-11-10,03718,Southamton
02003943,1996-11-15,06835,Dover
05013412,1996-11-28,05678,Cardiff
01065929,1996-11-10,01456,London
05035813,1996-11-01,04239,Liverpool
01092127,1996-11-12,09664,London
00071935,1996-11-05,05171,Manchester
10027084,1996-11-25,09148,Newcastle
05046871,1996-11-08,02452,London
02061007,1996-11-01,04285,London
06070022,1996-11-26,04664,Grimsby
01090575,1996-11-02,05858,Edinburgh
05008357,1996-11-23,08720,Swansea
10022603,1996-11-27,00923,Plymouth
00065237,1996-11-16,07683,Carlisle
07036068,1996-11-06,03575,Dover
08008899,1996-11-13,09253,Liverpool
01026606,1996-11-21,05531,Glasgow
10097674,1996-11-07,03991,Cardiff
07023768,1996-11-19,04962,Swansea
02008304,1996-11-03,02841,Manchester
05066974,1996-11-07,09885,Newcastle
01052378,1996-11-28,07423,Dover
06072150,1996-11-11,06620,Southamton
05099264,1996-11-03,09747,Edinburgh
06002769,1996-11-06,08336,Newcastle
02073412,1996-11-14,04524,Manchester
00048487,1996-11-06,04262,Cambridge
09012927,1996-11-08,08223,Brimingham
02069007,1996-11-26,04877,London
07072936,1996-11-02,04699,Swansea
08091756,1996-11-13,09521,Aberdeen
09096893,1996-11-16,07876,Carlisle
01030940,1996-11-19,08554,Felixstowe
02013596,1996-11-15,04000,Southamton
04036285,1996-11-28,09838,Aberdeen
03010110,1996-11-10,00486,London
01006137,1996-11-09,09988,Liverpool
05008424,1996-11-04,09615,Sheffield
02084788,1996-11-01,02268,Edinburgh
05016294,1996-11-22,03785,Glasgow
05087630,1996-11-14,02451,Swansea
07022671,1996-11-09,08853,Southamton
01075719,1996-11-19,05274,Manchester
01034063,1996-11-22,02723,Grimsby
10072178,1996-11-29,00498,Newcastle
06091762,1996-11-24,05070,Swansea
02022499,1996-11-23,04567,Manchester
00019218,1996-11-07,01591,Brimingham
10049635,1996-11-26,06274,Glasgow
09097844,1996-11-29,06844,Newcastle
10017047,1996-11-03,00596,Cambridge
06014424,1996-11-07,00387,Cambridge
06017571,1996-11-11,02580,Liverpool
06034787,1996-11-05,03806,Grimsby
04073443,1996-11-24,03921,Plymouth
07090701,1996-11-25,02370,Dover
01048997,1996-11-10,05807,Sheffield
07057432,1996-11-04,04319,Liverpool
06027191,1996-11-26,04827,Liverpool
09081279,1996-11-27,02752,Sheffield
06014450,1996-11-19,05126,Swansea
09053478,1996-11-26,08956,Cambridge
04095945,1996-11-11,05865,Cambridge
05006802,1996-11-13,07519,London
09043078,1996-11-13,04849,Sheffield
10095520,1996-11-09,07819,Dover
10046854,1996-11-19,01853,Edinburgh
07066140,1996-11-11,00868,Newcastle
07057774,1996-11-04,04415,Brimingham
02052771,1996-11-26,05331,Cardiff
03038017,1996-11-13,09633,London
00066571,1996-11-05,07991,Liverpool
06002899,1996-11-15,08818,Plymouth
09081878,1996-11-15,05512,Swansea
04031670,1996-11-26,06470,Grimsby
01068210,1996-11-01,01130,Liverpool
04025940,1996-11-04,05759,Plymouth
05007074,1996-11-26,01348,Dover
10013157,1996-11-14,00027,Sheffield
02042775,1996-11-18,02319,Grimsby
09053154,1996-11-16,09056,Sheffield
08076334,1996-11-09,03432,Cambridge
07030232,1996-11-01,06410,Aberdeen
05012943,1996-11-11,08376,Newcastle
08034464,1996-11-18,06768,Felixstowe
00089076,1996-11-07,03938,Newcastle
01024284,1996-11-12,04494,Cambridge
00051346,1996-11-05,06765,Dover
08013840,1996-11-16,03505,Swansea
03040576,1996-11-20,08737,Grimsby
00094679,1996-11-03,08672,Southamton
02070978,1996-11-09,04235,Brimingham
06013432,1996-11-12,07650,London
01024692,1996-11-25,03409,Southamton
01094230,1996-11-17,06200,Dover
08090811,1996-11-17,04203,Sheffield
06023947,1996-11-17,01674,Plymouth
06054760,1996-11-20,00115,Liverpool
06032181,1996-11-27,03273,Felixstowe
02051706,1996-11-02,03065,London
04026421,1996-11-05,08223,Southamton
03081314,1996-11-29,00299,Cardiff
10064687,1996-11-15,09581,Liverpool
04044743,1996-11-22,03472,Dover
02049270,1996-11-04,07097,London
00029850,1996-11-28,08816,Swansea
06002472,1996-11-03,02768,Cambridge
04006733,1996-11-11,08743,Cardiff
05027959,1996-11-09,06751,Edinburgh
03057883,1996-11-18,00487,Brimingham
04027253,1996-11-25,07359,Glasgow
09006411,1996-11-14,04143,Grimsby
10044907,1996-11-24,03688,Carlisle
03036923,1996-11-23,02424,London
05087081,1996-11-29,02144,Edinburgh
02069112,1996-11-10,03490,Swansea
02071884,1996-11-04,01269,Cambridge
03090690,1996-11-30,05664,Plymouth
03008027,1996-11-24,06608,Newcastle
03092739,1996-11-05,03808,Newcastle
04052015,1996-11-25,04745,Felixstowe
08038564,1996-11-19,05321,Edinburgh
01002323,1996-11-16,02708,Glasgow
09079027,1996-11-28,01856,Sheffield
03074791,1996-11-09,00305,Grimsby
06054348,1996-11-30,06975,Edinburgh
07026881,1996-11-28,01205,Edinburgh
07024217,1996-11-23,02244,Newcastle
03085117,1996-11-28,09985,Newcastle
05029339,1996-11-19,05040,Cambridge
05028255,1996-11-20,08933,Edinburgh
06041309,1996-11-05,04461,Liverpool
02033800,1996-11-12,03166,Carlisle
01098011,1996-11-02,07401,London
01022613,1996-11-06,08663,Felixstowe
06071203,1996-11-05,04435,Aberdeen
01055705,1996-11-18,09622,Southamton
09053384,1996-11-30,07331,Dover
07002196,1996-11-04,00626,Newcastle
08046294,1996-11-07,01776,Glasgow
03084502,1996-11-06,09337,Dover
04065722,1996-11-24,07251,Sheffield
09022171,1996-11-26,02716,Plymouth
06062722,1996-11-06,04316,Cardiff
04034117,1996-11-13,07471,Southamton
10011941,1996-11-02,04378,Southamton
06032282,1996-11-11,01749,Southamton
07076019,1996-11-23,01869,Cambridge
01088117,1996-11-28,03744,Plymouth
07075222,1996-11-29,06142,Glasgow
09070481,1996-11-25,09304,Grimsby
03083428,1996-11-23,08764,Manchester
08061480,1996-11-21,04226,Felixstowe
03015721,1996-11-10,00488,Sheffield
05029106,1996-11-10,09562,Newcastle
05029883,1996-11-10,08258,Aberdeen
07021418,1996-11-26,06754,Sheffield
09017771,1996-11-29,06578,Carlisle
07022607,1996-11-08,01334,Sheffield
02085936,1996-11-09,09345,Cardiff
08091161,1996-11-01,08725,Liverpool
10017086,1996-11-02,03642,Newcastle
10019754,1996-11-27,02558,Brimingham
10081080,1996-11-24,01173,Edinburgh
05050648,1996-11-30,08570,Dover
08063291,1996-11-30,06249,Grimsby
05011643,1996-11-08,02904,Edinburgh
06028355,1996-11-02,06907,Grimsby
04009860,1996-11-18,07486,Swansea
09011892,1996-11-02,03997,Southamton
05016833,1996-11-27,09656,Manchester
02061178,1996-11-22,01547,Manchester
05047966,1996-11-19,01095,Carlisle
10024183,1996-11-01,06483,Dover
00091726,1996-11-30,00790,Edinburgh
08071457,1996-11-10,05077,Aberdeen
10030743,1996-11-14,06387,Manchester
10027791,1996-11-26,04565,Swansea
00096327,1996-11-10,01177,Edinburgh
08028335,1996-11-30,06584,Cardiff
10039202,1996-11-30,07409,Swansea
10033195,1996-11-26,08208,Swansea
03046231,1996-11-15,09238,Plymouth
04080145,1996-11-22,05969,Manchester
03078187,1996-11-18,02979,Glasgow
05027280,1996-11-05,05531,Edinburgh
06029628,1996-11-18,00380,Glasgow
09077613,1996-11-20,04414,Cardiff
05056268,1996-11-25,07761,Sheffield
08080785,1996-11-17,01482,Plymouth
08037124,1996-11-14,04212,Carlisle
00024659,1996-11-05,02876,Grimsby
01037820,1996-11-13,04158,Grimsby
02039257,1996-11-26,05634,Cardiff
05038039,1996-11-16,09074,Cardiff
05079979,1996-11-22,07951,Grimsby
09098478,1996-11-10,06575,Swansea
06047711,1996-11-22,02294,Glasgow
00068988,1996-11-16,04089,Aberdeen
10028695,1996-11-05,05245,Aberdeen
04001439,1996-11-23,06101,Grimsby
08024351,1996-11-04,00419,Swansea
02044706,1996-11-21,09510,Carlisle
03004465,1996-11-12,05951,Carlisle
04017456,1996-11-13,02388,Manchester
09044407,1996-11-13,00903,Edinburgh
03083329,1996-11-18,06096,Aberdeen
02033870,1996-11-10,03823,Felixstowe
08026580,1996-11-17,03522,Newcastle
01034271,1996-11-21,04930,Manchester
05021240,1996-11-08,08039,Newcastle
02005341,1996-11-05,07751,Cambridge
05082824,1996-11-27,00064,Southamton
09054565,1996-11-14,08526,Grimsby
01074315,1996-11-20,03636,Newcastle
09017866,1996-11-16,04673,Dover
04083147,1996-11-19,05233,Cambridge
08061970,1996-11-21,06099,Edinburgh
06045790,1996-11-22,03073,Liverpool
10088074,1996-11-30,06072,Aberdeen
03021686,1996-11-15,01871,Grimsby
01016015,1996-11-30,06771,London
09059308,1996-11-06,09262,Carlisle
07017289,1996-11-26,07894,Cambridge
04088422,1996-11-27,09311,Manchester
04090253,1996-11-10,00899,Cardiff
07021109,1996-11-22,02201,Liverpool
06093358,1996-11-27,04969,Felixstowe
07027249,1996-11-16,02024,Carlisle
05066975,1996-11-20,01947,Grimsby
06025314,1996-11-24,01671,Glasgow
00018754,1996-11-28,04593,Liverpool
09015293,1996-11-07,01233,London
02037010,1996-11-07,07187,Sheffield
02091478,1996-11-02,01294,Dover
02024356,1996-11-08,08915,Edinburgh
08048821,1996-11-18,00617,Dover
08013492,1996-11-21,02093,Plymouth
08098847,1996-11-25,05045,Southamton
05085060,1996-11-19,06861,London
10094558,1996-11-10,00995,Glasgow
02078972,1996-11-23,09625,Felixstowe
08095876,1996-11-06,09147,Edinburgh
10001660,1996-11-10,05608,Swansea
10006296,1996-11-06,07745,Newcastle
07004109,1996-11-24,06445,Glasgow
09051251,1996-11-29,06364,Sheffield
06015214,1996-11-01,00855,Glasgow
01061025,1996-11-12,01548,Felixstowe
01066781,1996-11-04,01543,Edinburgh
10031534,1996-11-22,03368,Sheffield
01046906,1996-11-22,07639,Plymouth
10024999,1996-11-11,09450,Dover
05098835,1996-11-28,04172,Edinburgh
02045755,1996-11-25,02678,Manchester
03060512,1996-11-28,01465,Cardiff
00066282,1996-11-02,06326,Sheffield
07034587,1996-11-20,00466,Liverpool
